,movieId,imdbId,tmdbId,title,genres,Overview
8908,135216,193524,74849.0,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,"Luke Skywalker and Han Solo battle evil Imperial forces to help Chewbacca reach his imperiled family on the Wookiee planet - in time for Life Day, their most important day of the year!"
8909,135288,3168230,280996.0,Mr. Holmes (2015),Drama|Mystery,"The story is set in 1947, following a long-retired Holmes living in a Sussex village with his housekeeper and rising detective son. But then he finds himself haunted by an unsolved 50-year old case. Holmes' memory isn't what it used to be, so he only remembers fragments of the case: a confrontation with an angry husband, a secret bond with his beautiful but unstable wife."
8910,135436,2709768,328111.0,The Secret Life of Pets (2016),Animation|Comedy,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes."
8911,135456,1024215,18839.0,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,"The year is 2030 and six years have passed since a criminal known only as ""The Laughing Man"" swept through top medical nanotechnology firms committing acts of cyber-terrorism, kidnapping, and espionage leaving no known suspects. New information is revealed, as Section 9 enters the hunt for a suspect capable of unfathomable actions in this compilation of Stand Alone Complex content."
8912,135518,2140379,238615.0,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.
8913,135532,1618442,274854.0,The Last Witch Hunter (2015),Action|Adventure|Fantasy,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family."
8914,135534,3850590,287903.0,Krampus (2015),Comedy|Fantasy|Horror,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers."
8915,135536,1386697,297761.0,Suicide Squad (2016),Action|Crime|Sci-Fi,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences."
8916,135567,1628841,47933.0,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction."
8917,135569,2660888,188927.0,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test."
8918,135777,495034,19670.0,Golmaal (2006),Children|Comedy,Four runaway crooks take shelter in a bungalow which is owned by a blind couple.
8919,135787,297814,37588.0,Bruce Lee: A Warrior's Journey (2000),Documentary,"Legendary martial artist Bruce Lee is the subject of this thoughtful documentary by Lee aficionado John Little. Using interviews, behind-the-scenes footage and action sequences from Lee's last (unfinished) film, Game of Death, Little paints a textured, complex portrait of the world's most famous action hero"
8920,135803,84921,41378.0,Five Element Ninjas (1982),Action,A young martial artist seeks revenge on the ninja who kills his martial arts brothers and teacher.
8921,135815,79043,141131.0,The Magnificent Ruffians (1979),Action|Drama,"Venom regulars Philip Kwok, Chiang Sheng, and Sun Chien star as a gang of unemployed martial artists who spend their days stuffing their faces at local restaurants and letting the staff beat them up instead of paying the bill. Their fortunes appear to improve when the head of a local security agency hires them to take out the competition, who their new employer insists is up to no good. But the boys are being played for fools, and after an unfortunate misunderstanding, they unite with their former adversary to take out the true villain."
8922,135861,2637276,214756.0,Ted 2 (2015),Comedy,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law."
8923,135885,1727770,86828.0,Absolutely Anything (2015),Comedy|Sci-Fi,Eccentric aliens give a man the power to do anything he wants to determine if Earth is worth saving.
8924,135887,2293640,211672.0,Minions (2015),Adventure|Animation|Children|Comedy,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world."
8925,135937,111190,10450.0,The Silence of the Hams (1994),Comedy|Thriller,"The federal agent Joe Dee Foster is currently investigating a serial killer, helped by doctor Animal who is isolated in a maximum security jail."
8926,136012,115714,36692.0,Bloodsport III (1996),Action|Thriller,"Bloodsport III brings us back to the world of Alex Cardo. This time he must battle in a fight to end all fights - The Kumite, the most vicious warrior alive - Beast. He must not only battle for his own honor, but also avenge the death of Sun, his mentor, teacher, and spiritual ""father"", when Sun is spitefully killed by crime boss Duvalier. In order to defeat Beast, destroy Duvalier, and avenge Sun's death, Alex turns to Leung to whom he was indebted in Bloodsport II. Leung directs him to the great shaman, Makato ""the Judge"", to whom Alex must turn for guidance. The judge teaches him to fully channel the energy in his mind and body in order to rout the Beast in the Kumite..."
8927,136016,1979388,105864.0,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.
8928,136018,1355683,261023.0,Black Mass (2015),Crime|Drama,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf."
8929,136020,2379713,206647.0,Spectre (2015),Action|Adventure|Crime,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE."
8930,136024,86148,17922.0,The Professional: Golgo 13 (1983),Action|Animation|Crime,"Indestructible to his enemies and irresistible to women, the professional assassin codenamed Golgo 13 is shrouded in mystery and anonymity. If you're on his hit list, you're already dead. Always hired on his reputation alone, Golgo never breaks a contract. Can he survive the combined forces of the FBI, CIA, the Pentagon and the U.S. Army? Has the nameless agent finally met his match against the superhuman powers of the Snake and the twin evils of the psychopathic mercenaries, Gold and Silver?"
